id,id_internal,employees,founding_year,indegree,outdegree,innoprob,sustainability_intensity,ai_intensity,3d_printing_intensity,lats,lons
1469,0,2.0,2012.0,0,1,0.10430753,0.0,0.0,0.0,49.99054595194081,9.121094277497345
1470,0,1.0,2004.0,0,0,0.74764025,0.0,2.399541643903301,0.0,49.91238559281857,9.349247530103376
1471,0,,1970.0,1,4,0.30866528,0.0,0.0,0.0,49.8977184431337,9.05812649058169
1472,0,,,0,0,0.26065415,0.0,0.0,0.0,49.7601566690955,9.229891925216911
1473,0,,,0,0,,,,,49.06640218937125,7.511324306915448
1474,0,,,0,0,,,,,49.48786409247867,7.804398830016522
1475,0,2.0,2016.0,0,0,0.63274425,0.0,0.0,0.0,47.96919539141066,8.71076251692514
1476,0,,,1,0,0.629533,0.0,0.0,0.0,49.9582202539277,10.41677936408865
1477,0,,,0,0,,,,,48.92363487880368,9.604048077110507
1478,0,,,0,0,0.2990641,0.0,0.0,0.0,48.1066886794238,8.651134821768377
1479,0,16.0,1952.0,2,2,0.4310532,0.0,0.0,0.0,48.27996709760646,8.307218090347002
1480,0,18.0,2012.0,1,0,0.71273357,0.0,0.0,0.0,49.89021125823265,9.222461553702379
1481,0,5.0,2009.0,0,0,0.19334012,0.0,0.0,0.0,48.82894544830723,9.95981574050811
1482,0,,2016.0,0,0,,,,,47.63942276368857,10.320765472639426
1483,0,21.0,2011.0,0,0,0.16432104,0.0,0.0,0.0,48.91223012518453,10.208519935304587
1484,0,,1986.0,0,0,,,,,47.589847982831266,9.734948510741058
1485,0,15.0,2013.0,0,0,0.3294146,0.0,0.0,0.0,47.97388843980449,10.189455846476992
1486,0,42.0,2012.0,0,1,0.2819955,0.0,0.0,0.0,49.078161238096335,8.00474261394231
1487,0,,,0,1,0.13655323,0.0,0.0,0.0,48.35006866398692,8.747829136470443
1488,0,1.0,2008.0,9,6,0.4428471,0.0,0.0,0.0,49.02668524613541,9.020982094225863
1489,0,1.0,1998.0,1,1,0.13887733,0.0,0.0,0.0,49.76059107100968,9.335053559466042
1490,0,1.0,2018.0,0,0,,,,,47.53505752524768,8.973357196359615
1491,0,2.0,1964.0,0,0,0.17373464,0.0,0.0,0.0,47.762236091742096,9.539924807139403
1492,0,2.0,2011.0,0,0,0.23619696,0.0,0.0,0.0,49.07628730577608,9.885476542185557
1493,0,1.0,2013.0,0,0,0.41860977,0.0,0.0,0.0,48.56729019614544,10.365660342763613
1494,0,,,0,0,,,,,48.37914768721534,7.965040410955638
1495,0,44.0,1964.0,2,1,0.06129399,0.0857960200885815,0.0,0.0,49.534602736474675,9.62327589536703
1496,0,,,0,0,,,,,49.606547645697766,7.7178655161188034
1497,0,7.0,1981.0,0,0,0.62504005,1.0973236636079458,0.0,0.0,47.60357425553472,8.11349161392325
1498,0,,,0,0,0.2701335,0.092652365910629,0.0,0.0,47.71487514559042,7.5318907048825015
1499,0,2.0,2012.0,0,1,0.3206461,0.0,0.0,0.0,49.85312340055377,8.425259911676196
1500,0,5.0,1972.0,1,0,0.51893127,0.0,0.0,0.0,47.92859399926505,9.934079052140984
1501,0,2.0,2020.0,0,0,0.5515484,0.0,0.0,0.0,48.62459420115026,9.932218572457167
1502,0,,,11,0,0.3988196,0.0,0.0,0.0,49.110199951807104,9.60262627700482
1503,0,3.0,1971.0,0,1,0.28874522,0.0,0.0,0.0,47.90820597026548,7.86426170958014
1504,0,50.0,2005.0,6,0,0.77048504,0.7771685226187384,0.0,0.0,47.6870596027211,9.536049856001101
1505,0,,,1,1,0.251297,0.0,0.0,0.0,49.9110515609076,10.31447612674713
1506,0,10.0,1993.0,3,1,0.21752366,0.3253701344894836,0.0,0.0,48.557094443861594,9.635279883587726
1507,0,5.0,1974.0,0,0,,,,,47.92667209520217,9.172891582791495
1508,0,1.0,2003.0,0,0,,,,,48.21488175301783,8.075625238939313
1509,0,,,0,0,0.22189116,0.0,0.0,0.0,49.903487432205466,7.849246110245472
1510,0,,1969.0,0,4,0.11911178,0.0,0.0,0.0,48.07263082113962,9.814809227093148
1511,0,90.0,1971.0,1,1,0.38967735,0.0,0.0,0.0,48.79268334751917,9.103438377358298
1512,0,,,0,0,,,,,48.1429280466607,8.244638348943496
1513,0,,,0,0,,,,,48.067889470748725,9.21394639343287
1514,0,1.0,1999.0,0,0,,,,,49.03554510213197,9.862343049395266
1515,0,4.0,1979.0,0,7,0.15692967,0.0,0.0,0.0,48.54919811716814,9.134638933932726
1516,0,34.0,1985.0,1,1,0.4801596,0.0,0.0,0.0,49.93516394653334,10.117178455016017
1517,0,,,6,4,0.3934151,0.0,0.0,0.0,48.857870872950386,8.166271861817684
1518,0,5.0,2009.0,0,0,0.1737071,0.0,0.0,0.0,49.09284387163266,7.621177153145308
1519,0,,,1,0,0.12291539,0.0,0.0,0.0,48.759298594391716,7.523521484156291
1520,0,,,0,2,0.44101158,0.0,0.0,0.0,47.51297375645633,9.451059097843627
1521,0,1.0,2005.0,0,0,0.09843996,0.0,0.0,0.0,47.844822083490364,7.757664045482653
1522,0,5.0,1933.0,0,0,0.2990641,0.0,0.0,0.0,47.91536262274921,10.322033528984583
1523,0,,1973.0,0,0,0.06345904,0.0,0.0,0.0,48.27058762687214,7.518268911436378
1524,0,16.0,1920.0,0,0,,,,,47.91882161754988,8.457877846730675
1525,0,10.0,1969.0,3,1,0.68468666,0.1643526300718713,0.0,0.0,48.42551482414884,9.068674819312111
1526,0,,,0,0,0.5394705,0.0,0.0,0.0,49.763099224774514,7.812753490120677
1527,0,2.0,2009.0,0,0,0.142353,0.0,0.0,0.0,48.76884574673611,9.09546804897805
1528,0,1.0,2020.0,0,0,0.14112175,0.0,0.0,0.0,48.08618840493346,9.169525398318509
1529,0,1.0,2018.0,0,1,0.17692637,0.0,0.0,0.0,47.69917360915871,8.681418943312158
1530,0,,2016.0,1,1,0.6426496,0.6927724410290585,0.0799850645776206,0.0,48.247489618537415,8.647539711013344
1531,0,2.0,1980.0,0,2,0.21581286,0.0,0.0,0.0,47.88035785966065,9.710036308720495
1532,0,2.0,,1,1,0.201502,0.0,0.0,0.0,49.360355041865134,8.917931952340522
1533,0,,,0,0,,,,,48.30059165550147,9.694182781604152
1534,0,5.0,1986.0,1,4,0.08037901,0.0,0.0,0.0,49.741312102578405,10.342634392644321
1535,0,2.0,2015.0,0,4,0.10573843,0.0,0.0,0.0,48.42719090408426,7.724294635302682
1536,0,5.0,1939.0,2,1,0.1418162,0.0,0.0,0.0,49.63981362600263,8.147448042370169
1537,0,25.0,2004.0,0,0,0.3399171,0.2401677191088097,0.0,1.469724256264283,48.238719883960684,7.560918940065651
1538,0,44.0,1966.0,0,0,0.40641707,0.0,0.0,0.0,48.02553954303164,10.089256395073722
1539,0,4.0,2012.0,0,0,,,,,49.61449945621988,8.912594007717745
1540,0,6.0,1988.0,1,0,0.18202052,0.0,0.0,0.0,49.94759794213186,10.073431327096344
1541,0,4.0,1967.0,3,0,0.14435545,0.0,0.0,0.0,49.95970477141947,8.43424489072166
1542,0,1.0,2009.0,0,0,,,,,47.736112806651164,9.646960971828479
1543,0,7.0,2005.0,0,2,0.20084095,0.0,0.0,0.0,49.02346509782819,10.114909034005708
1544,0,21.0,2019.0,1,1,0.37310103,0.7019580240146676,0.0,0.0,48.63579049412925,8.064509597559086
1545,0,,,0,0,0.26419443,0.0,0.0,0.0,47.793894708717076,9.754957661617684
1546,0,,,0,0,0.13749275,0.0,0.0,0.0,49.40383428041437,10.207906654231028
1547,0,,,0,0,,,,,49.59300857785392,8.356316721328428
1548,0,4.0,2010.0,2,2,0.1291182,0.0,0.0,0.0,49.60522919041485,8.23994318231429
1549,0,1.0,2013.0,0,0,,,,,47.84471076744722,7.614959018439154
1550,0,,2017.0,0,6,0.16377637,0.0,0.0,0.0,47.597813576772246,8.6368474739079
1551,0,50.0,2014.0,3,0,0.074286014,0.0,0.0,0.0,49.69143108442438,7.927731206123636
1552,0,,2009.0,0,0,0.2786219,0.0,0.0,0.0,49.049263207980474,8.096783037889574
1553,0,4.0,2008.0,1,0,0.23573902,0.0,0.0,0.7011563745860575,47.96636505507137,7.507526562043907
1554,0,,,1,0,0.18387625,0.0,0.0,0.0,48.19041656706328,7.61373103247674
1555,0,,,0,0,,,,,49.16878729388735,8.55790729344123
1556,0,2.0,1994.0,0,0,0.11069158,0.0,0.0,0.0,48.329768407533415,8.510788999735222
1557,0,2.0,1992.0,0,1,0.15923762,0.0,0.0,0.0,49.220503514663626,7.665938808179154
1558,0,155.0,2010.0,0,0,,,,,47.637999205545725,8.048677488116759
1559,0,,,0,0,0.19836363,0.0,0.0,0.0,48.74575695046381,7.75294742411314
1560,0,1.0,1993.0,0,0,,,,,49.8077250614452,10.033187136856142
1561,0,,1998.0,0,0,0.5763571,0.0,0.173742216027547,0.0,47.7838942092935,9.111220925233324
1562,0,20.0,2004.0,1,0,0.4121803,0.0,0.0,0.0,48.5226234695335,8.585269216788562
1563,0,,,0,0,,,,,49.57843364823273,10.448559451863863
1564,0,6.0,1949.0,1,1,0.07545677,0.0,0.0,0.0,49.54134207670194,10.101530830288944
1565,0,7.0,1968.0,1,0,,,,,47.746441618171744,8.1982452626774
1566,0,,,0,0,0.71999675,0.4609230683113516,0.0,0.0,48.84022575327729,7.862114536559641
1567,0,4.0,1997.0,0,0,0.2421937,0.0,0.0,0.0,48.132303632036226,9.502461862154906
1568,0,6.0,2001.0,1,2,0.3465293,0.2192615264925703,0.0,0.0,49.477711823190305,8.945682287941374
1569,0,,,0,0,0.16329241,0.0,0.0,0.0,47.70609656035056,8.667303647098095
1570,0,,,0,0,0.39706287,,,,49.18591881886537,8.001660234165527
1571,0,,2002.0,0,0,0.12736613,0.0,0.0,0.0,49.006387425393264,8.33644562088188
1572,0,151.0,1978.0,2,1,0.7244831,0.0,0.076388342328765,0.0,47.63529824525882,7.521962012990894
1573,0,27.0,2012.0,0,1,0.22734141,0.0,0.0,0.0,48.50872030408413,7.634244311036938
1574,0,,2013.0,0,0,0.30456895,0.0,0.0,0.0,47.877019808478096,10.13068965386065
1575,0,1.0,2015.0,0,0,,,,,49.21587877065732,8.404409099996924
1576,0,8.0,2014.0,0,3,0.14329901,0.0,0.0,0.0,49.81565471391742,8.969545136372666
1577,0,,,0,0,0.26065415,0.0,0.0,0.0,48.390326063722085,9.265366538918052
1578,0,,,0,0,,,,,49.64396216859172,7.650086223842515
1579,0,,2009.0,0,0,,,,,49.672986645071404,7.837663169208856
1580,0,,,1,5,0.23744312,0.0,0.0,0.0,49.01889804165679,7.720935146526007
1581,0,2.0,2013.0,0,0,0.21478537,0.0,0.0,0.0,49.59810625370098,9.943649114151821
1582,0,3.0,1992.0,0,0,0.16209167,0.0,0.0,0.0,47.632301818354364,8.248389933681512
1583,0,4.0,2004.0,0,0,0.12229216,0.0,0.0,0.0,49.088318434529,8.377808138550176
1584,0,,,0,0,0.13717121,0.0,0.0,0.0,47.965347539832685,9.647155866256654
1585,0,4.0,2018.0,1,2,0.281047,0.0,0.0,0.0,48.186410700319705,10.304276860113855
1586,0,1.0,,0,0,0.77868927,0.9620938571956308,0.0,0.0,48.80942202774572,9.480506471758368
1587,0,,2001.0,7,7,0.30381173,0.0,0.0,0.0,49.99868289803754,7.712243219722465
1588,0,,,2,2,0.17005992,0.0,0.0,0.0,48.442909607576645,8.583237887445813
1589,0,,,0,0,,,,,47.9116044242305,8.712047959949178
1590,0,3.0,2015.0,1,1,0.060181737,0.0,0.0,0.0,49.584466819550244,9.310884230462534
1591,0,,,3,0,0.18458742,0.1690403789734409,0.0,0.0,49.32725565050856,10.228804896804771
1592,0,16.0,1990.0,0,0,,,,,49.65171074450418,9.283084383616666
1593,0,28.0,,2,1,0.24667421,0.1769810414948238,0.0,0.0,48.24629954349314,9.747186454165522
1594,0,3.0,1980.0,0,0,0.15507647,0.0,0.0,0.0,47.82543583774673,9.620816743847149
1595,0,71.0,1980.0,3,0,0.130481,1.1243725422406166,0.0,0.0,47.99735777084379,9.438047414743627
1596,0,3.0,1886.0,1,3,0.30575016,0.0,0.0,0.0,47.63626661914709,10.040974099102604
1597,0,,,0,0,0.099360585,0.0,0.0,0.0,49.840656062101864,10.030983998972758
1598,0,132.0,2011.0,0,1,0.43342268,0.5118652965440461,0.0,0.0,48.35694148761337,9.336884322803877
1599,0,5.0,1996.0,1,0,0.12488946,0.0,0.0,0.0,49.568051438029315,8.261474562425732
1600,0,1.0,2018.0,0,0,0.18258801,0.0,0.0,0.0,47.624502303687684,9.3076780744945
1601,0,,,0,0,0.23758385,0.2947847029874176,0.0,1.145092681655062,48.141936524492046,7.529508701454928
1602,0,1.0,2003.0,0,0,0.46723002,0.2503595957668672,0.0,0.0,47.692166185353656,9.757968638284371
1603,0,3.0,1990.0,0,0,0.7176401,0.0,0.0,0.0,48.64328871250319,8.904205594376664
1604,0,,,1,2,0.2829376,0.0,0.0,0.0,47.69337809089704,7.504361011782921
1605,0,35.0,1948.0,2,0,0.12476274,0.0,0.0,0.0,47.83512224582753,8.782901045116219
1606,0,3.0,2001.0,0,0,0.8053374,0.0,0.5613224253542323,0.0,47.987061943419704,8.419453313733325
1607,0,,,0,0,0.42423272,0.0,0.0,0.0,48.50728233148581,10.493244472496116
1608,0,,,0,0,0.38203403,0.0,0.0,0.0,47.94324187300826,9.129704404140735
1609,0,1.0,2010.0,2,0,0.33647242,0.3584425772451264,0.0,0.0827035679131146,47.58239466394025,9.503049745804978
1610,0,,,0,0,0.5292534,0.0,0.0857427200182484,0.0,49.34116952913519,10.08061394905748
1611,0,,1999.0,0,0,,,,,48.690134722453074,8.072214494858601
1612,0,,2021.0,0,0,0.5564371,0.0887583297915645,0.0887583297915645,0.0,49.680835362006334,8.347432324565043
1613,0,15.0,1967.0,2,0,0.69991577,0.3352517087942833,0.0,0.0,49.765763578044464,9.860705289111177
1614,0,55.0,2013.0,1,0,0.16051668,0.0,0.0,0.0,48.117033476207105,9.007106798940502
1615,0,26.0,1986.0,0,0,0.14424694,0.0,0.0,0.0,48.26293753030858,8.194522023123936
1616,0,10.0,1936.0,0,0,,,,,48.08566101324595,9.251627118639913
1617,0,29.0,2018.0,0,0,0.12401587,0.0,0.0,0.0,47.67631808063518,9.251495379148157
1618,0,,2004.0,0,0,,,,,49.81358539310685,8.795448370882408
1619,0,80.0,1995.0,1,0,0.59931725,0.1740193243162632,0.0,0.0,47.6269214237795,10.117396065526538
1620,0,199.0,1987.0,0,11,0.21626559,0.0,0.0,0.0,48.306746589056935,8.862022386619653
1621,0,9.0,2013.0,0,0,0.11973849,0.0,0.0,0.0,49.193126760995874,8.96014468628233
1622,0,,1984.0,1,2,0.15813005,0.0,0.0,0.0,48.382824667469905,7.531691363643449
1623,0,18.0,2014.0,0,0,0.44939017,0.0,0.0,0.0,47.96532295689022,8.47960827054756
1624,0,1.0,1919.0,0,0,,,,,49.42880728088336,9.276770219534262
1625,0,1.0,2008.0,0,0,,,,,49.78957014475418,7.5126363089792285
1626,0,1.0,2014.0,0,0,0.5352948,0.0,0.0,0.0,49.430851427447664,8.276240593667536
1627,0,8.0,1997.0,1,0,0.37713176,0.0,0.0,0.0,49.50803837379429,8.252756293218155
1628,0,6.0,1984.0,0,1,0.066883415,0.0,0.0,0.0,47.60612752528601,9.719370418097556
1629,0,1.0,1971.0,0,0,0.2990641,0.0,0.0,0.0,48.98351691521494,9.08517947222801
1630,0,26.0,1993.0,1,0,0.14607316,0.0,0.0,0.0,47.614147688233075,8.53691178292152
1631,0,6.0,1998.0,0,0,0.33089286,0.0,0.0,0.0,49.57383421817229,8.510072673729649
1632,0,1.0,2016.0,0,0,0.3120884,0.0,0.0,0.0,48.96671819517909,7.7910649063856265
1633,0,5.0,1985.0,3,4,0.35219333,0.0,0.0,0.0,48.80943402298223,9.927490258398933
1634,0,1.0,2010.0,0,1,0.7156163,0.0,0.0,0.0,48.22887657436974,8.94461862212484
1635,0,88.0,1984.0,4,1,0.73861396,0.0,0.0,0.0,49.595508049188496,8.78089215960222
1636,0,1.0,2009.0,0,0,0.22822985,0.0,0.0,0.0,47.51605443868693,10.352813998301636
1637,0,9.0,1958.0,3,1,0.12950292,0.0,0.0,0.0,48.8313123297441,9.263414894945582
1638,0,23.0,2016.0,1,1,0.11569741,0.0,0.0,0.0,49.07366225560479,8.369838232308355
1639,0,,,4,4,0.17937165,0.0,0.0,0.0,49.06680354888418,7.823896974160578
1640,0,44.0,2005.0,0,0,0.7781314,0.0,0.0,0.0,48.64114474759763,9.029920854624411
1641,0,,,0,0,,,,,48.16376811699214,8.466581628167951
1642,0,3.0,,1,0,0.24101311,0.0,0.0,0.0,49.729940368052425,9.524056353475112
1643,0,4.0,2008.0,4,0,0.18006617,0.4539685763674596,0.0,0.0,48.38847372869573,8.779226918277097
1644,0,1.0,1979.0,2,1,0.21472284,0.0,0.0,0.0,49.90254539064436,8.674166092388099
1645,0,3.0,2021.0,0,0,0.18216354,0.0,0.0,0.0,49.910287216730715,9.793066961244062
1646,0,2.0,1949.0,0,0,0.14317572,0.0,0.0,0.0,49.058702841855045,10.00122738368982
1647,0,7.0,1963.0,0,0,0.10195717,0.0,0.0,0.0,48.61156319976256,9.135529674778338
1648,0,,2010.0,0,0,,,,,49.504093596599816,9.729751952574285
1649,0,,,0,1,0.14539754,0.0,0.0,0.0,48.560216245744556,9.544863355726832
1650,0,,,8,5,0.11613199,0.1501948600645115,0.0,0.0,47.78512276682295,9.146901465225763
1651,0,3.0,2006.0,3,0,0.1884633,0.0,0.0,0.0,49.98186978614942,10.220702149811318
1652,0,,,0,0,0.5739931,0.0,0.0,0.0,49.49121839742412,9.074994308798056
1653,0,2.0,1999.0,0,0,,,,,48.375251026670114,8.29344484526326
1654,0,4.0,1959.0,0,0,0.54449975,,,,48.98136169699452,9.366603124795901
1655,0,,2012.0,0,1,0.16409278,0.0,0.0,0.0,49.893519823535776,8.877871855290568
1656,0,4.0,,0,0,0.4035285,0.0,0.0,0.0,49.798501036459406,8.084770115129391
1657,0,1.0,2016.0,0,0,0.40828118,0.0,0.0,0.0,48.3151104218724,10.23564261919479
1658,0,,,2,2,0.12433714,0.0,0.0,0.0,48.34918788792542,8.503372554028251
1659,0,1.0,2015.0,0,5,0.30424446,0.0,0.0,0.0,48.95275233865904,8.970317326324555
1660,0,40.0,1900.0,0,0,0.15623093,0.0,0.0,0.0,48.75668705562579,8.2451871918929
1661,0,,,0,0,0.33066687,0.0,0.0,0.0,47.62354578760875,8.85612135172084
1662,0,26.0,2008.0,0,0,0.22338423,0.0,0.0,0.0,49.55913640460751,7.529090745094319
1663,0,2.0,1977.0,0,0,0.29055384,0.0,0.0,0.0,49.643556625400116,9.846397008623
1664,0,50.0,1905.0,3,1,0.3109241,0.7504614322140133,0.0,0.0,49.51690327935793,9.28280700504975
1665,0,84.0,2000.0,2,4,0.63523406,0.2964162945288593,0.0827382949080456,0.0,47.943886866180875,7.998573103392211
1666,0,,2017.0,0,4,0.18141466,0.0,0.0,0.0,48.933205467019306,9.290356352293756
1667,0,11.0,2019.0,0,3,0.10051781,0.0,0.0,0.0,48.91676589036179,10.452983369097662
1668,0,,,2,2,0.3438664,0.0,0.0,0.0,48.138447200458415,9.272904397263801
1669,0,1.0,1993.0,0,0,,,,,49.72935120997179,8.954978347800248
1670,0,,2016.0,0,0,0.38294291,0.0,0.0,0.0,49.173117524771484,9.566911442171124
1671,0,1.0,1990.0,0,0,0.7411865,0.0,0.0,0.0,47.7832736381441,10.008587396330384
1672,0,1.0,2013.0,0,0,0.15898809,0.0,0.0,0.0,49.44141705465976,9.302114269662525
1673,0,6.0,2005.0,0,0,0.8111944,0.0,0.0,0.0,48.14274754913991,7.917978157307467
1674,0,2.0,2015.0,0,0,,,,,48.35041759969922,10.4270109679451
1675,0,,,7,0,0.18291181,0.0,0.0,0.0,47.97859836899573,9.733334633989923
1676,0,6.0,1999.0,0,0,0.29103363,0.0,0.0,0.0,47.96542191571395,9.536224113095471
1677,0,575.0,2004.0,5,6,0.28155237,0.2179020672679275,0.0,0.0,48.906820371799405,9.16148889506493
1678,0,3.0,2019.0,1,6,0.69555986,0.4679388417797404,0.0,0.0,49.65311915440067,10.102038329014077
1679,0,,,0,1,0.37062353,0.0,0.0,0.0,48.524867520025204,8.283260706676835
1680,0,4.0,2003.0,0,0,0.60488755,0.0,0.0,0.0,47.94691700708564,9.3831571789267
1681,0,,,0,0,0.3211387,0.0,0.0,0.0,47.55137348386743,8.726197862476868
1682,0,15.0,1966.0,0,0,0.67731255,,,,47.76382026687553,8.409274945590536
1683,0,124.0,1995.0,3,3,0.18780068,0.0,0.0,0.0,48.18702687603313,10.370433403977739
1684,0,,1989.0,0,0,0.19948587,0.0,0.0,0.0,49.681011846788486,8.900892994658983
1685,0,,,0,0,0.7133397,,,,49.79788004386901,7.977850050230701
1686,0,,,0,0,0.70107687,0.0,0.0,0.0,48.57511420156784,8.357003678424027
1687,0,2.0,2019.0,0,0,0.6579394,0.6989547141118558,0.0,0.0,47.57158394217706,8.83726126304664
1688,0,10.0,2020.0,0,0,0.29138428,0.0,0.0,0.0,47.76182289463631,8.461860142585001
1689,0,,,2,1,0.22362569,0.0,0.0,0.0,48.99170753460925,8.728551025281462
1690,0,3.0,1964.0,0,0,,,,,48.95340226776992,10.396862724810633
1691,0,1.0,2020.0,0,0,0.7999295,0.0,0.0,0.0,47.53396234927193,9.977314078891217
1692,0,,,2,1,0.5054533,0.0,0.0,0.0,49.29116751267123,9.240090491281965
1693,0,2.0,1976.0,0,0,0.19490838,,0.0,0.0,48.60629247115403,9.494287660101026
1694,0,,,0,9,0.22032326,0.0,0.0,0.0,47.61130124804674,8.819437528208853
1695,0,2.0,2015.0,0,0,,,,,48.9776000930777,7.6491625262299765
1696,0,100.0,2017.0,0,0,,,,,47.62463998377839,10.12259547860064
1697,0,,,0,0,0.32683003,0.0,0.0,0.0,49.89823723208428,9.03296067024916
1698,0,2.0,1988.0,1,0,0.1908778,0.0,0.0,0.0,49.01255580455821,9.073041380683138
1699,0,5.0,1990.0,0,0,,,,,47.76570299161078,10.430082607074866
1700,0,20.0,2007.0,1,1,0.116402805,0.0,0.0,0.0,49.12885273527831,9.63415014099503
1701,0,,1996.0,0,0,0.62415826,1.1410898867265424,0.0,0.0,49.29864237489025,8.150192712230297
1702,0,,,0,1,0.10227257,0.0,0.0,0.0,48.613844682061064,9.613525776969478
1703,0,4.0,1965.0,0,0,0.3449204,0.2201453283033957,0.0,0.0,49.96713776780299,8.478372335629983
1704,0,19.0,2010.0,1,5,0.6239711,0.0,0.0,0.0,49.19314691089809,9.721542472009382
1705,0,11.0,2002.0,0,0,0.2611466,0.0,0.0,0.0,48.2736706152964,8.105724912733283
1706,0,1.0,2018.0,0,1,0.5847875,0.0,0.0,0.0,49.914125989484695,10.188302717840935
1707,0,20.0,2013.0,0,0,0.1166347,0.0,0.0,0.0,49.579303248056895,7.6593134598199475
1708,0,63.0,1998.0,4,0,0.70282143,0.0,0.0,0.0,48.74791810112805,9.549487984092544
1709,0,,,0,0,0.29381895,0.0,0.0,0.0,47.527358765419834,7.94383109951123
1710,0,53.0,2005.0,0,1,0.15532497,0.0,0.0,0.0,48.80663566456144,8.021349623873368
1711,0,1.0,1925.0,0,0,0.063786924,0.0,0.0,0.0,47.9676408826516,9.019119137083202
1712,0,24.0,2014.0,5,6,0.79458004,0.0,1.0905966556401925,0.0,47.67121314561921,9.779751090075411
1713,0,,,0,0,,,,,48.29207409732235,10.008147365950887
1714,0,,1983.0,0,0,0.17044216,0.0,0.0,0.0,49.187409171615194,9.30501921705246
1715,0,27.0,1995.0,0,0,0.1654827,0.176414727212827,0.0,0.0,48.22878729383017,8.165567231433238
1716,0,3.0,1995.0,27,16,0.21468875,0.9095222037963306,0.0,0.0,48.50591826428981,7.520497105537
1717,0,,,0,1,0.21899188,0.0,0.0,0.0,49.94034682500694,9.307902339955655
1718,0,3.0,2020.0,0,4,0.16283509,0.0,0.0,0.0,48.84679417087732,8.216113986620176
1719,0,,,0,0,0.17620149,0.0901496457593847,0.0,0.0,47.749645052845814,8.268991073254064
1720,0,12.0,1999.0,0,0,0.42270362,0.0,0.0,0.0,48.47213971502264,10.296284913520505
1721,0,893.0,1973.0,1,4,0.90942425,1.9142570414343567,0.0,0.0,48.46163875111372,10.287487152437716
1722,0,,,0,0,0.47710666,0.829320056678645,0.0,0.0,49.60913925574968,9.842596002743791
1723,0,1.0,2001.0,0,0,0.13650471,,,0.0,49.3598842680216,10.296308891239054
1724,0,5.0,2008.0,0,0,0.20420298,0.0,0.0,0.0,49.42272308307881,8.474747220823161
1725,0,1.0,2009.0,0,0,0.37713176,0.0,0.0,0.0,48.51460466638543,8.636949748633194
1726,0,1.0,2004.0,0,4,0.086235285,0.0,0.0,0.0,48.21690256499726,8.315420568761471
1727,0,2.0,2001.0,0,0,0.18686137,0.0,0.0,0.0,48.84829798717396,8.400503733408598
1728,0,23.0,1975.0,1,0,0.2006447,0.0,0.0,0.0,49.23469980515588,7.923410554120954
1729,0,1.0,2016.0,1,0,0.26065415,0.0,0.0,0.0,49.09373499847018,9.035102383916515
1730,0,1.0,2018.0,1,0,0.7836592,0.0,0.0,0.0,49.882975187973784,9.094570682804676
1731,0,,1968.0,0,0,,,,,49.41433374059987,10.187582056704771
1732,0,1.0,1998.0,0,0,0.34589073,,,,48.64388831177496,9.495995403012056
1733,0,1.0,2003.0,0,0,,,,,49.86264157315987,9.69115345219089
1734,0,,,0,0,,,,,49.284452654963374,8.135139012165771
1735,0,1.0,2017.0,0,0,,,,,49.49956910670296,8.12458466786951
1736,0,,,0,0,,,,,49.75760931559011,8.010126295838878
1737,0,1.0,1986.0,0,2,0.36026102,0.0,0.0,0.0,49.959118789467595,9.138986949103494
1738,0,1.0,2006.0,0,0,0.21536353,0.0,0.0,0.0,49.72397404756734,8.2189238330948
1739,0,1.0,2016.0,0,0,0.46018994,0.0,0.0,0.0,48.61700079809895,10.339816464248944
1740,0,372.0,1985.0,7,0,0.15325227,0.0,0.0,0.0,48.22844909806673,8.991330216425085
1741,0,36.0,1987.0,1,0,0.11607617,0.0,0.0,0.0,48.42605168217504,8.988368247579695
1742,0,,,0,0,,,,,49.9239612663931,9.194263801297158
1743,0,16.0,1991.0,0,0,0.07676056,0.1704533592778961,0.0,0.0,49.81371827863267,8.471862566139755
1744,0,4.0,2007.0,0,0,0.45404473,0.0,0.0,0.0,48.050912820362186,8.825259694777854
1745,0,,1986.0,0,0,,,,,49.665569965066204,10.417871707078755
1746,0,,,0,0,,,,,47.76686233624926,9.071647473649366
1747,0,1.0,2018.0,0,0,0.43668452,0.0,0.0,0.0,47.56601284739517,10.088903403091482
1748,0,2.0,1977.0,0,1,0.2118361,0.0,0.0,0.0,49.16792470425362,8.616739499010924
1749,0,,,0,0,,,,,49.88639579513927,7.662890737418754
1750,0,1.0,1980.0,0,2,0.6962374,0.0,0.0,0.0,48.776068871405286,8.729436021420533
1751,0,7.0,1994.0,0,0,0.15719211,0.0,0.0,0.0,48.85182808163601,9.18468533715754
1752,0,37.0,1965.0,0,5,0.15863907,0.0,0.0,0.0,47.65457995665165,8.965891284169059
1753,0,3.0,2016.0,0,2,0.39971608,0.0,0.0,0.0,49.69918898247757,8.348203792194491
1754,0,182.0,1975.0,31,0,0.5713875,0.9890124767427254,0.0,0.0,47.536824242452504,9.688387109145703
1755,0,,,0,0,0.70895755,0.0,0.0,0.0,48.72070850392716,8.310991462039148
1756,0,4.0,1994.0,0,0,0.22629437,0.0,0.0,0.0,49.61476291037068,9.507492635409973
1757,0,22.0,2000.0,0,0,0.16784126,0.0,0.0,0.0,49.95268059150858,8.783229122376596
1758,0,,,0,0,0.38788253,0.0,0.0,0.0,47.69047886830138,7.595026437552249
